"popularity","vote_count","video","poster_path","id","adult","backdrop_path","original_language","original_title","title","vote_average","overview","release_date","imdb_id","budget","revenue","runtime","homepage","tagline","genre","production_company","production_country","genres","production_companies","production_countries","keywords"
"46.962","1824","False","/hD42EDHLap5UVmv9CZrUiTxH3rY.jpg","103663","False","/guJLZQ0glrGpyOydxrpvnlNByae.jpg","da","Jagten","The Hunt","8.1","A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.","2012-09-24","tt2106476","3800000.0","18309793.0","116.0","","The lie is spreading.","Drama","Zentropa Entertainments","Denmark","[{'id': 18, 'name': 'Drama'}]","[{'id': 76, 'logo_path': None, 'name': 'Zentropa Entertainments', 'origin_country': 'DK'}, {'id': 118, 'logo_path': '/AiBorgNTCS1lT1FdFPYheax9jfF.png', 'name': 'Det Danske Filminstitut', 'origin_country': 'DK'}, {'id': 119, 'logo_path': '/1di2gITGUZr730AMuMKiCrP90Vl.png', 'name': 'Danmarks Radio (DR)', 'origin_country': 'DK'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 851, 'logo_path': None, 'name': 'MEDIA Programme of the European Union', 'origin_country': ''}, {'id': 2302, 'logo_path': '/rPXEdpqwFycAY9ZgrAJXv13qcWW.png', 'name': 'Svenska Filminstitutet', 'origin_country': 'SE'}, {'id': 2999, 'logo_path': '/zGSqFee9aDgDuLD6vcs2mcJUem4.png', 'name': 'SVT', 'origin_country': 'SE'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 5403, 'logo_path': '/fAz2WhTpoMxutBA92JqlfeHEGuz.png', 'name': 'Nordisk Film & TV Fond', 'origin_country': 'NO'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]","[{'id': 970, 'name': 'parent child relationship'}, {'id': 2251, 'name': 'lie'}, {'id': 2337, 'name': 'pedophilia'}, {'id': 4590, 'name': 'kindergarten'}, {'id': 5905, 'name': 'father'}, {'id': 10103, 'name': 'children'}, {'id': 10508, 'name': 'teacher'}, {'id': 10873, 'name': 'school'}, {'id': 14576, 'name': 'pedophile'}, {'id': 15160, 'name': 'divorce'}]"
"70.488","426","False","/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg","549053","False","/eZ9wYTk9Gy2zYEv8rhRG3IoPuXG.jpg","en","Last Christmas","Last Christmas","7.1","Kate is a young woman has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.","2019-11-07","tt8623904","30000000.0","0.0","102.0","","Who doesn't have a little Christmas baggage?","Comedy","Universal Pictures","United Kingdom","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 61791, 'logo_path': '/f72ubyCeowgOQO7n4IZR18KN9Aq.png', 'name': 'Feigco Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 65, 'name': 'holiday'}, {'id': 212, 'name': 'london, england'}, {'id': 17971, 'name': 'homeless shelter'}, {'id': 174552, 'name': 'shop owner'}, {'id': 189966, 'name': 'holiday season'}, {'id': 207317, 'name': 'christmas'}, {'id': 250617, 'name': ""santa's elves""}]"
"69.105","16587","False","/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg","299536","False","/bOGkgRGdhrBYJSLpXaxhXVstddV.jpg","en","Avengers: Infinity War","Avengers: Infinity War","8.3","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.","2018-04-25","tt4154756","300000000.0","2046239637.0","149.0","https://www.marvel.com/movies/avengers-infinity-war","An entire universe. Once and for all.","Adventure","Marvel Studios","United States of America","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2343, 'name': 'magic'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9882, 'name': 'space'}, {'id': 10141, 'name': 'battlefield'}, {'id': 14900, 'name': 'genocide'}, {'id': 15252, 'name': 'magical object'}, {'id': 33637, 'name': 'super power'}, {'id': 34051, 'name': 'team'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe'}, {'id': 231295, 'name': 'cosmic'}]"
"50.351","3011","False","/zfE0R94v1E8cuKAerbskfD3VfUt.jpg","474350","False","/8moTOzunF7p40oR5XhlDvJckOSW.jpg","en","It Chapter Two","It Chapter Two","6.8","27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","2019-09-04","tt7349950","79000000.0","472093228.0","169.0","http://www.it-movie.net/","You'll Float Again","Horror","Lin Pictures","Canada","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 2723, 'logo_path': None, 'name': 'Lin Pictures', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 829, 'logo_path': '/mzpAmEQ5P1gFvdRoNyCk9q8ngiv.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 87671, 'logo_path': '/kEEGB5Z2XLYeR3AMt3Qds7vMnvM.png', 'name': 'KatzSmith Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 3199, 'name': 'clown'}, {'id': 3473, 'name': 'carnival'}, {'id': 9663, 'name': 'sequel'}, {'id': 9714, 'name': 'remake'}, {'id': 9927, 'name': 'maine'}, {'id': 229863, 'name': 'ancient evil'}, {'id': 259361, 'name': 'loss of a friend'}, {'id': 259362, 'name': 'year 2016'}]"
"64.31","80","False","/61Ng0t8iMnbWFmARcyBrkaErg4G.jpg","554241","False","/gqOjAU5ucgrXFszSVq6TynsKHZG.jpg","en","Playing with Fire","Playing with Fire","6.8","A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.","2019-11-08","tt9134216","29900000.0","44400000.0","96.0","https://www.paramountmovies.com/movies/playing-with-fire","0% Contained","Comedy","Broken Road Productions","United States of America","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 96540, 'logo_path': '/AgYjTNeIKOh0yvegPLSjq8EOsif.png', 'name': 'Paramount Players', 'origin_country': 'US'}, {'id': 10221, 'logo_path': '/99VfWRgKasZoyK9UVB39gnYvFrZ.png', 'name': 'Walden Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 192094, 'name': 'firefighter'}]"
"49.025","5852","False","/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg","429617","False","/5myQbDzw3l8K9yofUXRJ4UTVgam.jpg","en","Spider-Man: Far from Home","Spider-Man: Far from Home","7.6","Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.","2019-06-28","tt6320628","160000000.0","1131450163.0","129.0","https://www.marvel.com/movies/spider-man-far-from-home","It’s time to step up.","Action","Marvel Studios","United States of America","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/XmHMPGzdI5c4WGX1YlxU4s2v7T.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 110, 'name': 'venice, italy'}, {'id': 1295, 'name': 'europe'}, {'id': 3530, 'name': 'prague'}, {'id': 4662, 'name': 'illusion'}, {'id': 6273, 'name': 'school trip'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 11930, 'name': 'drone'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe'}, {'id': 196413, 'name': 'tower of london'}, {'id': 255116, 'name': 'spiderman'}]"
"62.641","808","False","/mSmiB8XjUnR1GSIljuCPGsk0cwX.jpg","331482","False","/3uTxPIdVEXxHpsHOHdJC24QebBV.jpg","en","Little Women","Little Women","8.0","Four sisters come of age in America in the aftermath of the Civil War.","2019-12-25","tt3281548","0.0","0.0","134.0","https://www.littlewomen.movie/","Own your story","Drama","Sony Pictures","United States of America","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/XmHMPGzdI5c4WGX1YlxU4s2v7T.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 5923, 'name': 'sister'}, {'id': 207928, 'name': '19th century'}]"
"60.645","1132","False","/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg","522938","False","/hl9wGMntYNl4dEYtjgU600GZ8JH.jpg","en","Rambo: Last Blood","Rambo: Last Blood","5.9","After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.","2019-09-19","tt1206885","50000000.0","87041796.0","89.0","https://rambo.movie","Everyone has one more fight in them","Action","Millennium Films","China","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Films', 'origin_country': 'US'}, {'id': 14571, 'logo_path': None, 'name': 'Balboa Productions', 'origin_country': ''}, {'id': 126013, 'logo_path': None, 'name': 'Templeton Media', 'origin_country': ''}, {'id': 48738, 'logo_path': None, 'name': 'Campbell Grobman Films', 'origin_country': 'US'}, {'id': 117435, 'logo_path': None, 'name': 'Dadi Film Group', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 447, 'name': 'post traumatic stress  disorder'}, {'id': 1859, 'name': 'arizona'}, {'id': 6019, 'name': 'human trafficking'}, {'id': 9663, 'name': 'sequel'}, {'id': 170652, 'name': 'father figure'}, {'id': 171795, 'name': 'last stand'}, {'id': 177071, 'name': 'horse ranch'}, {'id': 188711, 'name': 'mexican american border'}, {'id': 217064, 'name': 'mexican cartel'}]"
"47.001","239","False","/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg","504562","False","/mJoZVYRTtPI6aMPb1UanuXFC1Zw.jpg","en","Motherless Brooklyn","Motherless Brooklyn","7.1","Lionel Essrog, a private detective living with Tourette syndrome, ventures to solve the murder of his mentor and best friend — a mystery that carries him from the gin-soaked jazz clubs of Harlem to the slums of Brooklyn to the gilded halls of New York's power brokers.","2019-10-31","tt0385887","26000000.0","13929980.0","144.0","https://www.motherlessbrooklynfilm.com/","","Thriller","Class 5 Films","United States of America","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 2297, 'logo_path': None, 'name': 'Class 5 Films', 'origin_country': ''}, {'id': 36209, 'logo_path': '/doQEl9S1rg0l0NEtpkxf0N46OHQ.png', 'name': 'MWM Studios', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 9807, 'name': 'noir'}, {'id': 10217, 'name': 'tourette syndrome'}, {'id': 41523, 'name': 'brooklyn, new york city'}, {'id': 155790, 'name': 'private detective'}, {'id': 161982, 'name': 'murder investigation'}, {'id': 208611, 'name': '1950s'}]"
"51.374","2","False","/rVAlhUowd2DtgJSuvDSonfAeHf1.jpg","542224","False","/en1XAePgWqNSXb82luUMmo5u3cF.jpg","en","Gretel & Hansel","Gretel & Hansel","8.0","A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.","2020-01-30","tt9086228","0.0","0.0","87.0","","","Horror","Automatik Entertainment","United States of America","[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 7625, 'logo_path': '/kzq4ibnNeZrp00zpBWv3st1QCOh.png', 'name': 'Automatik Entertainment', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}, {'id': 53152, 'logo_path': '/shr6ZcOMI3WFQo1q6J4E4yk0PZe.png', 'name': 'Creative Wealth Media Finance', 'origin_country': 'CA'}, {'id': 41, 'logo_path': '/AuAIlCWBrbhbUFFrJ6M9E3ihBoj.png', 'name': 'Orion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 8087, 'name': 'horror'}, {'id': 255672, 'name': 'suspense'}, {'id': 256243, 'name': 'fantasia'}]"
"53.33","1714","False","/pThyQovXQrw2m0s9x82twj48Jq4.jpg","546554","False","/cjTQSwcsfVdirSFSHNBXRGkxmWa.jpg","en","Knives Out","Knives Out","7.8","When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.","2019-11-27","tt8946378","40000000.0","252996570.0","131.0","https://www.knivesout.movie/","Hell, any of them could have done it.","Mystery","Lionsgate","United States of America","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 7493, 'logo_path': '/452FO4LcI6lA6bfgl6w1kQYRBlr.png', 'name': 'FilmNation Entertainment', 'origin_country': 'US'}, {'id': 11092, 'logo_path': None, 'name': 'Ram Bergman Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 703, 'name': 'detective'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 2356, 'name': 'immigrant'}, {'id': 4498, 'name': 'big family'}, {'id': 12545, 'name': 'mansion'}, {'id': 12570, 'name': 'whodunit'}, {'id': 198147, 'name': 'family home'}, {'id': 207046, 'name': 'murder mystery'}, {'id': 260779, 'name': 'privilege'}]"
"46.788","1289","False","/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg","338967","False","/3ghImmHdp4RnC3UkL6hpLayclnb.jpg","en","Zombieland: Double Tap","Zombieland: Double Tap","7.0","Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.","2019-10-09","tt1560220","42000000.0","121026085.0","99.0","https://www.zombieland.com/","","Horror","Pariah","United States of America","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 11733, 'logo_path': None, 'name': 'Pariah', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 833, 'name': 'the white house'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 5694, 'name': 'elvis presley'}, {'id': 9663, 'name': 'sequel'}, {'id': 10292, 'name': 'gore'}, {'id': 10349, 'name': 'survival'}, {'id': 11931, 'name': 'spoof'}, {'id': 12377, 'name': 'zombie'}, {'id': 209122, 'name': 'graceland'}, {'id': 235380, 'name': 'minivan'}, {'id': 251870, 'name': 'rv'}]"
"55.26","8630","False","/jpfkzbIXgKZqCZAkEkFH2VYF63s.jpg","920","False","/a1MlbLBk5Sy6YvMbSuKfwGlDVlb.jpg","en","Cars","Cars","6.7","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.","2006-06-08","tt0317219","120000000.0","461983149.0","117.0","http://disney.go.com/disneyvideos/animatedfilms/cars/","Ahhh... it's got that new movie smell.","Animation","Pixar","United States of America","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 830, 'name': 'car race'}, {'id': 4944, 'name': 'route 66'}, {'id': 4946, 'name': 'porsche'}, {'id': 4948, 'name': 'retirement'}, {'id': 6054, 'name': 'friendship'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 33885, 'name': 'car'}, {'id': 167043, 'name': 'road movie'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
